capacity,environment,survival,start,control,year,all_pairs,individual_paired_survivors,density_paired_positive,individual_access_grid4_minus_grid3,individual_access_mcse,individual_investment_grid4_minus_grid3,individual_investment_mcse,density_access_grid4_minus_grid3,density_access_mcse,density_investment_grid4_minus_grid3,density_investment_mcse,extinction_difference,extinction_difference_mcse
192,both,0.75,0.3,neutral,40,16,16,16,0.0071885850694449124,0.004963965016408432,0.004286024305555608,0.004555257999451007,-0.00036349826388888326,0.0004324492961940604,0.00011935763888893183,0.0003897297966242222,0.0,0.0
192,both,0.75,0.3,neutral,50,16,16,16,0.007644314236111515,0.005215938149483276,0.0019856770833334113,0.005646215269085278,-0.0003634982638888763,0.0004324492961940581,0.0001193576388888555,0.00038972979662423837,0.0,0.0
192,both,0.75,0.3,neutral,100,16,16,16,0.02024197048611147,0.0088928052213243,0.007237413194444441,0.010080643974697951,-0.00036349826388886244,0.0004324492961940453,0.0001193576388888555,0.00038972979662423,0.0,0.0
192,both,0.75,0.3,neutral,200,16,16,16,0.024511718750000477,0.015908725347575238,0.01926540798611099,0.015967890141204383,-0.00036349826388884857,0.00043244929619405773,0.00011935763888890755,0.00038972979662423035,0.0,0.0
192,both,0.75,0.3,neutral,400,16,16,16,0.02891710069444501,0.015784804972672654,0.029014756944443998,0.0162773118717318,-0.00036349826388885204,0.000432449296194052,0.00011935763888892142,0.0003897297966242378,0.0,0.0
192,both,0.75,0.3,selected,10,16,16,16,0.000830078125000449,0.0014828252437836932,-0.0011881510416665853,0.0018503488516581775,-0.0006085734778675869,0.00045331113031705074,0.00045178873428512387,0.00039215678628217463,0.0,0.0
192,both,0.75,0.3,selected,40,16,16,16,-0.0036132812499993765,0.004563356269832643,-0.006163194444444305,0.004801708761853515,-0.0006332630688820583,0.0005723997329583739,0.0026926049980513234,0.00048352001040330515,0.0,0.0
192,both,0.75,0.3,selected,50,16,16,16,-0.005598958333332791,0.006349852594658717,-0.005539279513888801,0.005503848838822546,-0.0005882556753485195,0.0005515159816614632,0.0034371686108646687,0.0005192371636548716,0.0,0.0
192,both,0.75,0.3,selected,100,16,16,16,-0.012201605902777303,0.008353649734706986,-0.009309895833333338,0.006886757196104397,-0.0002085285050463133,0.000717695104813183,0.006506015402107206,0.0006109662487332112,0.0,0.0
192,both,0.75,0.3,selected,200,16,16,16,-0.016569010416666002,0.014241389645958428,-0.008051215277777714,0.008331311769529637,-0.0001755177817349702,0.0009736346939397843,0.009697592954650176,0.0005047778624170083,0.0,0.0
192,both,0.75,0.3,selected,400,16,16,16,-0.024940321180554954,0.017629170993433654,0.003081597222222201,0.007831822491361903,-0.0005813299205971977,0.0010273543989483718,0.008950401229909397,0.0004184430207228188,0.0,0.0
192,both,0.75,0.7,neutral,10,16,16,16,-0.001432291666666613,0.001245364790384914,0.00026041666666667615,0.001177967700799995,-0.00036349826388897,0.0004324492961940291,0.00011935763888881734,0.00038972979662423257,0.0,0.0
192,both,0.75,0.7,neutral,40,16,16,16,0.0006022135416666602,0.00519660420207307,0.009988064236111018,0.005893629876749109,-0.0003634982638889006,0.0004324492961940603,0.00011935763888888673,0.0003897297966242491,0.0,0.0
192,both,0.75,0.7,neutral,50,16,16,16,0.004324001736111027,0.005074805140263786,0.012830946180555334,0.006655610978090212,-0.0003634982638888312,0.0004324492961940535,0.00011935763888894224,0.0003897297966242437,0.0,0.0
192,both,0.75,0.7,neutral,100,16,16,16,0.011507161458333248,0.005907908185998747,0.01813693576388864,0.010614508382556299,-0.0003634982638888243,0.0004324492961940486,0.0001193576388889249,0.00038972979662421555,0.0,0.0
192,both,0.75,0.7,neutral,200,16,16,16,0.0074381510416662786,0.008943263984079575,0.012386067708333302,0.015045322593200218,-0.0003634982638888243,0.000432449296194052,0.00011935763888889367,0.0003897297966242354,0.0,0.0
192,both,0.75,0.7,neutral,400,16,16,16,0.009776475694443919,0.015077058997675004,0.007562934027777871,0.015685545862674594,-0.0003634982638889214,0.0004324492961940569,0.00011935763888881734,0.00038972979662422997,0.0,0.0
192,both,0.75,0.7,selected,10,16,16,16,0.0004340277777777693,0.001355089125209874,0.00017903645833327458,0.0014191551044655157,-0.0002270241197730935,0.0003933934635660753,0.0005587227625463605,0.00042283449728056696,0.0,0.0
192,both,0.75,0.7,selected,40,16,16,16,-0.00435655381944447,0.005445611569133916,0.007123480902777722,0.005844510620660034,0.00022119877313039882,0.0006040642911462335,0.002429474309793435,0.0005312977888804427,0.0,0.0
192,both,0.75,0.7,selected,50,16,16,16,-0.0019585503472222612,0.005013906777661984,0.004747178819444496,0.007527434559810555,0.00012040002369552438,0.000630924627660566,0.0031231350776564706,0.0005725493154938979,0.0,0.0
192,both,0.75,0.7,selected,100,16,16,16,-0.004796006944444625,0.00884962132843271,0.012418619791666637,0.007855992575253764,5.3232908637811105e-05,0.0008299669056808799,0.0063255050001078846,0.0005798781409596467,0.0,0.0
192,both,0.75,0.7,selected,200,16,16,16,0.0033365885416666782,0.013503528807052297,0.009380425347222252,0.008743505360679488,6.217696929881195e-05,0.001017498978182933,0.009938676460371009,0.0005154303551312145,0.0,0.0
192,both,0.75,0.7,selected,400,16,16,16,0.017762586805555862,0.018101473290591016,0.007562934027777975,0.009951339427746965,0.0006198202093153915,0.0012976664153293647,0.008470209242456877,0.0003944468035404072,0.0,0.0
192,mainland,0.0,0.3,neutral,10,16,16,16,0.00047743055555571,0.003705912743635306,0.0020073784722222238,0.002163021822108652,-0.0003634982638888694,0.00043244929619404456,0.00011935763888890755,0.0003897297966242394,0.0,0.0
192,mainland,0.0,0.3,neutral,40,16,16,16,0.0008192274305556958,0.009253101597252286,0.005908203124999949,0.006691616460574385,-0.000363498263888859,0.000432449296194056,0.00011935763888883816,0.0003897297966242368,0.0,0.0
192,mainland,0.0,0.3,neutral,50,16,16,16,-0.0032986111111108704,0.008923506262669424,0.0112358940972219,0.008078367276267477,-0.0003634982638888659,0.000432449296194048,0.00011935763888887632,0.0003897297966242293,0.0,0.0
192,mainland,0.0,0.3,neutral,100,16,16,16,0.0030436197916667903,0.01465011557764355,0.010194227430555234,0.00965090789695085,-0.000363498263888859,0.0004324492961940608,0.00011935763888884857,0.00038972979662422276,0.0,0.0
192,mainland,0.0,0.3,neutral,200,16,16,16,-0.004779730902777531,0.02009752095271476,-0.010210503472222132,0.010689000316945656,-0.0003634982638888659,0.0004324492961940497,0.00011935763888889714,0.0003897297966242398,0.0,0.0
192,mainland,0.0,0.3,neutral,400,16,16,16,-0.02635633680555511,0.018151027266528456,-0.020887586805555334,0.015395408180825937,-0.00036349826388883816,0.0004324492961940618,0.00011935763888888673,0.00038972979662423127,0.0,0.0
192,mainland,0.0,0.3,selected,10,16,16,16,-0.002392578124999805,0.004792650524127497,0.002018229166666753,0.0043106155104812435,-0.0021265645151125646,0.001088569826985792,-0.0018523928442109663,0.0003568800731672716,0.0,0.0
192,mainland,0.0,0.3,selected,40,16,16,16,-0.011631944444444195,0.007286674499469572,-0.0061848958333331,0.006514353073078471,-0.004881143548845807,0.0023628165930759675,-0.006379877828895979,0.0004339907511587846,0.0,0.0
192,mainland,0.0,0.3,selected,50,16,16,16,-0.012706163194444198,0.010146163660798716,-0.011751302083332957,0.006542277724012105,-0.004318817728420396,0.0019780801069853074,-0.007653182282257899,0.0003274169732277441,0.0,0.0
192,mainland,0.0,0.3,selected,100,16,16,16,-0.0030327690972218064,0.012866971603676553,-0.016004774305555095,0.008437768193200482,-0.0014992725500156765,0.002164566676510348,-0.009168167829410857,0.00041035287042242826,0.0,0.0
192,mainland,0.0,0.3,selected,200,16,16,16,0.0037272135416673118,0.012678194499444025,-0.022645399305555064,0.010616866770830008,0.004033649707752107,0.004955903966677625,-0.006981229505995688,0.00045551891451106586,0.0,0.0
192,mainland,0.0,0.3,selected,400,16,16,16,-0.005447048611110505,0.01278230473280653,-0.015185546874999789,0.008521652021604575,0.003292099519857126,0.004059649796791539,-0.0017574487691311771,0.0004315556437575645,0.0,0.0
192,mainland,0.0,0.7,neutral,10,16,16,16,0.0024305555555556857,0.002126647532168926,-0.0021701388888888846,0.00367672169404273,-0.0003634982638889214,0.0004324492961940369,0.0001193576388889353,0.00038972979662424054,0.0,0.0
192,mainland,0.0,0.7,neutral,40,16,16,16,0.002674696180555651,0.006295957628919603,-0.004524739583333215,0.00861087438697782,-0.00036349826388889367,0.0004324492961940488,0.00011935763888882428,0.00038972979662422677,0.0,0.0
192,mainland,0.0,0.7,neutral,50,16,16,16,0.00759006076388883,0.008238048335883277,-0.005230034722222162,0.009338271797382686,-0.00036349826388881734,0.0004324492961940497,0.00011935763888892142,0.00038972979662424303,0.0,0.0
192,mainland,0.0,0.7,neutral,100,16,16,16,0.009130859375000078,0.011188708628518625,-0.016634114583333085,0.01339077544064045,-0.0003634982638889006,0.0004324492961940531,0.00011935763888891102,0.0003897297966242346,0.0,0.0
192,mainland,0.0,0.7,neutral,200,16,16,16,-0.003927951388888608,0.01814591276511512,-0.015098741319444216,0.02203249217817567,-0.00036349826388888673,0.00043244929619408695,0.0001193576388888902,0.0003897297966242437,0.0,0.0
192,mainland,0.0,0.7,neutral,400,16,16,16,-0.017936197916666653,0.021830424934643627,-0.016042751736110444,0.02260992188398032,-0.0003634982638888451,0.0004324492961940696,0.00011935763888893183,0.0003897297966242394,0.0,0.0
192,mainland,0.0,0.7,selected,10,16,16,16,0.002707248263888913,0.0032456961594370857,0.0038628472222221877,0.004581327159843954,-0.0001666326502307927,0.0012240530847861017,-0.0022589870292691536,0.0003556041081064336,0.0,0.0
192,mainland,0.0,0.7,selected,40,16,16,16,-0.00040690104166625496,0.007425062764478452,-0.011002604166666239,0.007716750652329111,0.00011444007922544602,0.0019979506251591793,-0.007118127608467278,0.0003411667376889179,0.0,0.0
192,mainland,0.0,0.7,selected,50,16,16,16,0.003927951388888955,0.008705344740582611,-0.0048068576388884815,0.007963212705075027,-0.00047707934681548436,0.001930866095041489,-0.007973605513664328,0.0003877717674064325,0.0,0.0
192,mainland,0.0,0.7,selected,100,16,16,16,0.017393663194444728,0.00802248376474987,-0.01106228298611063,0.0068332017451120785,0.0013533091325726443,0.002051287548362122,-0.009261941138309603,0.00035763264316069916,0.0,0.0
192,mainland,0.0,0.7,selected,200,16,16,16,0.014024522569444739,0.008638421211699115,-0.008479817708333011,0.005218864249595133,0.00012870372828831939,0.0036109373051369594,-0.006300571378835128,0.0003464304641377603,0.0,0.0
192,mainland,0.0,0.7,selected,400,16,16,16,0.015017361111110884,0.008547798489748662,0.0013888888888889325,0.004075803550176992,-0.005878352088598847,0.0035173179698586104,-0.0017182020215046404,0.00020431029405459854,0.0,0.0
192,mainland,0.75,0.3,neutral,10,16,16,16,3.25520833336472e-05,0.0015403986627179828,-0.002327473958333253,0.001568761141055433,-0.00036349826388887285,0.00043244929619405735,0.00011935763888887632,0.0003897297966242374,0.0,0.0
192,mainland,0.75,0.3,neutral,40,16,16,16,-0.003276909722221895,0.003416191989325457,-0.0021809895833332614,0.005341457178466872,-0.00036349826388885204,0.0004324492961940571,0.00011935763888891449,0.00038972979662423984,0.0,0.0
192,mainland,0.75,0.3,neutral,50,16,16,16,-0.006971571180555195,0.004873017559593921,-0.004432508680555454,0.006042307222528096,-0.00036349826388886244,0.00043244929619405437,0.00011935763888891102,0.0003897297966242263,0.0,0.0
192,mainland,0.75,0.3,neutral,100,16,16,16,-0.006065538194444086,0.012377870257828754,-0.003602430555555536,0.008938025544861176,-0.00036349826388888673,0.0004324492961940518,0.00011935763888885897,0.0003897297966242519,0.0,0.0
192,mainland,0.75,0.3,neutral,200,16,16,16,-0.000998263888888554,0.013449077497987528,0.007508680555555446,0.012103415374385876,-0.0003634982638888659,0.00043244929619406115,0.0001193576388889249,0.00038972979662422954,0.0,0.0
192,mainland,0.75,0.3,neutral,400,16,16,16,0.0025065104166670012,0.020080961515810063,0.01448025173611088,0.01205905446643131,-0.0003634982638888659,0.0004324492961940537,0.00011935763888894918,0.00038972979662424005,0.0,0.0
192,mainland,0.75,0.3,selected,10,16,16,16,-0.001801215277777414,0.0016009782006515597,-0.001855468750000009,0.0024711377658112417,-0.0005161952010914357,0.0004282647562075433,0.00023959315505434411,0.0003981765589964487,0.0,0.0
192,mainland,0.75,0.3,selected,40,16,16,16,-0.0008083767361108263,0.008100609295540349,0.0041232638888889575,0.006078827222412857,-0.001154306610309172,0.0007591834969532429,0.0006118470607916725,0.0004980201908795573,0.0,0.0
192,mainland,0.75,0.3,selected,50,16,16,16,-0.0010416666666663178,0.010134875443318212,0.0032009548611110702,0.007074328248031034,-0.0011861791896369718,0.0009461663363203324,0.0006089885633271327,0.0005047273342693825,0.0,0.0
192,mainland,0.75,0.3,selected,100,16,16,16,-0.007975260416666219,0.009771310314594104,0.008170572916666684,0.011162211918355515,-0.0011149519127877545,0.0014114287858913903,0.0007687157115826362,0.0005426536240432878,0.0,0.0
192,mainland,0.75,0.3,selected,200,16,16,16,0.0028537326388892153,0.01780755353105869,-0.005685763888888494,0.013286816020037508,6.831073519085983e-05,0.001747181123181324,0.0013215830475151354,0.0004691236002517734,0.0,0.0
192,mainland,0.75,0.3,selected,400,16,16,16,-0.008680555555555136,0.020640329281700637,-0.01883138020833275,0.016894878011034075,0.0009378472378199307,0.002389319006876987,0.0020918286439200184,0.0007359608866394192,0.0,0.0
192,mainland,0.75,0.7,neutral,10,16,16,16,-0.0002278645833333967,0.0015466636344908709,0.0003851996527777825,0.0014405095499391062,-0.00036349826388881734,0.00043244929619404575,0.00011935763888888326,0.00038972979662424195,0.0,0.0
192,mainland,0.75,0.7,neutral,40,16,16,16,-0.0025227864583332593,0.004611249607564653,0.007215711805555445,0.004204367103704576,-0.00036349826388892836,0.0004324492961940601,0.00011935763888891796,0.00038972979662424385,0.0,0.0
192,mainland,0.75,0.7,neutral,50,16,16,16,-0.0015136718749999278,0.006262425602223153,0.0068901909722221995,0.004654772548604504,-0.00036349826388887285,0.0004324492961940574,0.00011935763888889714,0.00038972979662424114,0.0,0.0
192,mainland,0.75,0.7,neutral,100,16,16,16,-0.002799479166666556,0.00759784396273198,0.015451388888888723,0.0072336993627763425,-0.0003634982638889214,0.0004324492961940602,0.00011935763888885204,0.0003897297966242352,0.0,0.0
192,mainland,0.75,0.7,neutral,200,16,16,16,-0.01636827256944446,0.009822596065253014,0.007948133680555518,0.010016053328226662,-0.0003634982638887549,0.00043244929619407004,0.00011935763888892142,0.000389729796624236,0.0,0.0
192,mainland,0.75,0.7,neutral,400,16,16,16,-0.013275824652777928,0.01059532383467785,0.010660807291666609,0.013673675795273201,-0.0003634982638889214,0.0004324492961940475,0.00011935763888883469,0.00038972979662422905,0.0,0.0
192,mainland,0.75,0.7,selected,10,16,16,16,-0.001893446180555626,0.00167518639840343,0.002224392361111143,0.0014788160364545048,-0.0003573954611823041,0.0005181001706301341,7.680165075233877e-05,0.00039491585694887815,0.0,0.0
192,mainland,0.75,0.7,selected,40,16,16,16,-0.004242621527777886,0.006532831182426292,-0.0031250000000000062,0.006025549973537863,-0.0005824157763142102,0.0009403541237470343,-8.382530879237973e-05,0.00039429767250680924,0.0,0.0
192,mainland,0.75,0.7,selected,50,16,16,16,-0.002273220486111213,0.007461467365179805,-0.00686306423611107,0.007431570705366732,-0.0007512713531776308,0.0010321861645465945,-0.00012001413699056981,0.00039458202764199013,0.0,0.0
192,mainland,0.75,0.7,selected,100,16,16,16,-0.008534071180555623,0.011420569650007593,-0.003032769097222183,0.009775038765016897,-0.0016199548604456174,0.0014504366622381068,-5.762956311981121e-05,0.00043386540597022713,0.0,0.0
192,mainland,0.75,0.7,selected,200,16,16,16,-0.013812934027777855,0.013304618420770905,0.0032335069444443983,0.007618279704327691,-0.0017514218740148843,0.0018023856817573093,0.0005830615726303764,0.0006028961633057173,0.0,0.0
192,mainland,0.75,0.7,selected,400,16,16,16,-0.028249782986111555,0.016584965584186408,0.0016872829861110036,0.01154309085961629,-0.002764111072408565,0.002640764286455713,0.001803009442804121,0.000698806039195577,0.0,0.0
